playerID,yearID,teamID,inseason,G,W,L,plyrMgr
poseycu99,1934,HG,1,31,17,13,N
roganbu99,1934,KCM,1,9,3,6,Y
scalege01,1934,NBY,1,26,11,15,Y
lundydi01,1934,ND,1,39,19,19,Y
tayloca99,1934,NEG,1,54,22,31,Y
terrybi01,1934,NY1,1,153,93,60,Y
mccarjo99,1934,NYA,1,154,94,60,N
briggot01,1934,PBG,1,26,5,21,Y
charlos99,1934,PC,1,84,52,29,Y
mackco01,1934,PHA,1,153,68,82,N
wilsoji01,1934,PHI,1,149,56,93,Y
gibsoge01,1934,PIT,1,51,27,24,N
traynpi01,1934,PIT,2,100,47,52,Y
mcdonwe01,1934,PS,1,79,50,26,Y
hornsro01,1934,SLA,1,154,67,85,Y
friscfr01,1934,SLN,1,154,95,58,Y
cronijo01,1934,WS1,1,155,66,86,Y
taylobe99,1935,BE,1,11,6,5,N
gilesge01,1935,BE,2,52,26,26,Y
cronijo01,1935,BOS,1,154,78,75,Y
stengca01,1935,BRO,1,154,70,83,N
mckecbi01,1935,BSN,1,153,38,115,N
brownla02,1935,CAG,1,64,27,35,Y
tayloca99,1935,CEG,1,57,30,25,Y
dykesji01,1935,CHA,1,153,74,78,Y
grimmch01,1935,CHN,1,154,100,54,Y
dressch01,1935,CIN,1,154,68,85,N
johnswa01,1935,CLE,1,96,46,48,N
oneilst01,1935,CLE,2,60,36,23,N
cochrmi01,1935,DET,1,152,93,58,Y
poseycu99,1935,HG,1,61,25,34,N
crawfsa02,1935,KCM,1,16,8,6,N
hollabi03,1935,NBY,1,12,7,5,Y
lundydi01,1935,ND,1,3,0,3,Y
bellwi01,1935,ND,2,59,18,40,Y
terrybi01,1935,NY1,1,156,91,62,Y
mccarjo99,1935,NYA,1,149,89,60,N
dihigma99,1935,NYC,1,59,29,25,Y
charlos99,1935,PC,1,76,50,23,Y
mackco01,1935,PHA,1,149,58,91,N
wilsoji01,1935,PHI,1,156,64,89,Y
traynpi01,1935,PIT,1,153,86,67,Y
mcdonwe01,1935,PS,1,70,35,31,Y
hornsro01,1935,SLA,1,155,65,87,Y
friscfr01,1935,SLN,1,154,96,58,Y
harribu01,1935,WS1,1,154,67,86,N
cronijo01,1936,BOS,1,155,74,80,Y
stengca01,1936,BRO,1,156,67,87,N
mckecbi01,1936,BSN,1,157,71,83,N
demosbi01,1936,CAG,1,23,11,12,N
dykesji01,1936,CHA,1,153,81,70,Y
grimmch01,1936,CHN,1,154,87,67,Y
dressch01,1936,CIN,1,154,74,80,N
oneilst01,1936,CLE,1,157,80,74,N
cochrmi01,1936,DET,1,53,29,24,Y
bakerde01,1936,DET,2,34,18,16,N
cochrmi01,1936,DET,3,67,36,31,Y
harrivi02,1936,HG,1,58,31,26,Y
coopean99,1936,KCM,1,15,13,2,Y
clarkbo05,1936,NBY,1,39,22,16,Y
bellwi01,1936,NE,1,34,14,20,Y
manleab99,1936,NE,2,25,13,11,N
terrybi01,1936,NY1,1,154,92,62,Y
mccarjo99,1936,NYA,1,155,102,51,N
dihigma99,1936,NYC,1,56,29,26,Y
charlos99,1936,PC,1,70,40,29,Y
johnsju99,1936,PC,2,13,8,4,Y
mackco01,1936,PHA,1,154,53,100,N
wilsoji01,1936,PHI,1,154,54,100,Y
traynpi01,1936,PIT,1,156,84,70,N
mcdonwe01,1936,PS,1,77,33,43,Y
hornsro01,1936,SLA,1,155,57,95,Y
friscfr01,1936,SLN,1,155,87,67,Y
tayloca99,1936,WEG,1,40,18,22,Y
mackebi99,1936,WEG,2,6,2,4,Y
tayloca99,1936,WEG,3,19,10,8,Y
harribu01,1936,WS1,1,153,82,71,N
walkeam99,1937,BBB,1,45,19,26,N
cronijo01,1937,BOS,1,154,80,72,Y
grimebu01,1937,BRO,1,155,62,91,N
mckecbi01,1937,BSN,1,152,79,73,N
tayloca99,1937,CAG,1,78,39,38,Y
dykesji01,1937,CHA,1,154,86,68,Y
grimmch01,1937,CHN,1,154,93,61,N
dressch01,1937,CIN,1,130,51,78,N
wallabo01,1937,CIN,2,25,5,20,N
oneilst01,1937,CLE,1,156,83,71,N
radclte01,1937,CT,1,72,44,26,Y
cochrmi01,1937,DET,1,29,16,13,Y
bakerde01,1937,DET,2,54,34,20,N
cochrmi01,1937,DET,3,47,26,20,Y
bakerde01,1937,DET,4,10,7,3,N
perkicy01,1937,DET,5,15,6,9,N
millepe01,1937,DTS,1,30,14,16,Y
coxro01,1937,DTS,2,7,1,6,Y
steartu99,1937,DTS,3,3,0,3,Y
harrivi02,1937,HG,1,80,60,19,Y
stronte99,1937,IA,1,39,17,21,N
coopean99,1937,KCM,1,77,54,22,Y
currygo01,1937,MRS,1,5,2,3,Y
johnsfr04,1937,MRS,2,40,13,27,N
dismudi01,1937,MRS,3,1,0,1,
clarkbo05,1937,NBY,1,58,23,33,Y
burnete01,1937,NE,1,28,15,12,Y
lundydi01,1937,NE,2,32,21,10,Y
terrybi01,1937,NY1,1,152,95,57,N
mccarjo99,1937,NYA,1,157,102,52,N
charlos99,1937,PC,1,62,22,39,Y
mackco01,1937,PHA,1,120,39,80,N
mackea01,1937,PHA,2,34,15,17,N
wilsoji01,1937,PHI,1,155,61,92,Y
traynpi01,1937,PIT,1,154,86,68,Y
wilsoju99,1937,PS,1,63,30,32,Y
dismudi01,1937,SL2,1,39,6,33,N
hornsro01,1937,SLA,1,78,25,52,Y
bottoji01,1937,SLA,2,78,21,56,Y
friscfr01,1937,SLN,1,157,81,73,Y
mackebi99,1937,WEG,1,65,24,37,Y
harribu01,1937,WS1,1,158,73,80,N
mitchge01,1938,AB3,1,38,17,21,Y
dismudi01,1938,BBB,1,61,13,48,N
willini02,1938,BCA,1,28,10,18,Y
lundydi01,1938,BCA,2,13,4,9,Y
kempga01,1938,BCA,3,25,18,7,Y
scalege01,1938,BEG,1,58,30,25,Y
cronijo01,1938,BOS,1,150,88,61,Y
grimebu01,1938,BRO,1,151,69,80,N
stengca01,1938,BSN,1,153,77,75,N
tayloca99,1938,CAG,1,84,42,39,N
dykesji01,1938,CHA,1,149,65,83,Y
grimmch01,1938,CHN,1,81,45,36,N
hartnga01,1938,CHN,2,73,44,27,Y
mckecbi01,1938,CIN,1,151,82,68,N
vittos01,1938,CLE,1,153,86,66,N
cochrmi01,1938,DET,1,98,47,51,N
bakerde01,1938,DET,2,57,37,19,N
harrivi02,1938,HG,1,72,56,16,Y
mitchal01,1938,JRC,1,31,14,16,Y
coopean99,1938,KCM,1,78,48,29,Y
radclte01,1938,MRS,1,76,40,35,Y
cannawa01,1938,NBY,1,40,12,27,Y
manleab99,1938,NBY,2,1,0,1,N
manleab99,1938,NE,1,34,15,19,N
lundydi01,1938,NE,2,20,9,11,N
terrybi01,1938,NY1,1,152,83,67,N
mccarjo99,1938,NYA,1,157,99,53,N
charlos99,1938,PC,1,56,28,27,Y
mackco01,1938,PHA,1,154,53,99,N
wilsoji01,1938,PHI,1,149,45,103,Y
loberha01,1938,PHI,2,2,0,2,N
traynpi01,1938,PIT,1,152,86,64,N
wilsoju99,1938,PS,1,79,43,33,Y
taylobe99,1938,SEN,1,22,2,20,N
streega01,1938,SLA,1,146,53,90,N
melilsk01,1938,SLA,2,10,2,7,N
friscfr01,1938,SLN,1,139,63,72,N
gonzami01,1938,SLN,2,17,8,8,N
harribu01,1938,WS1,1,152,75,76,N
snowfe01,1939,BEG,1,63,31,32,Y
cronijo01,1939,BOS,1,152,89,62,Y
durocle01,1939,BRO,1,157,84,69,Y
stengca01,1939,BSN,1,152,63,88,N
snowfe01,1939,CAG,1,1,0,1,Y
tayloca99,1939,CAG,2,86,45,41,N
mitchal01,1939,CBR,1,60,24,36,Y
dykesji01,1939,CHA,1,155,85,69,Y
hartnga01,1939,CHN,1,156,84,70,Y
mckecbi01,1939,CIN,1,156,97,57,N
vittos01,1939,CLE,1,154,87,67,N
bakerde01,1939,DET,1,155,81,73,N
harrivi02,1939,HG,1,71,49,21,Y
kempga01,1939,IAB,1,21,4,17,Y
willini02,1939,IAB,2,7,4,3,Y
coopean99,1939,KCM,1,95,60,35,Y
radclte01,1939,MRS,1,97,42,54,Y
scalege01,1939,NBY,1,52,23,25,Y
lundydi01,1939,NE,1,73,45,27,N
terrybi01,1939,NY1,1,151,77,74,N
mccarjo99,1939,NYA,1,152,106,45,N
fernajo05,1939,NYC,1,36,9,27,Y
mackco01,1939,PHA,1,62,25,37,N
mackea01,1939,PHA,2,91,30,60,N
prothdo01,1939,PHI,1,152,45,106,N
traynpi01,1939,PIT,1,153,68,85,N
wilsoju99,1939,PS,1,41,16,24,Y
dunnja02,1939,PS,2,23,16,7,Y
mitchge01,1939,SL3,1,62,25,35,Y
haneyfr01,1939,SLA,1,156,43,111,N
bladera01,1939,SLN,1,155,92,61,N
charlos99,1939,TC,1,27,10,16,Y
charlos99,1939,TC2,1,11,4,6,Y
harribu01,1939,WS1,1,153,65,87,N
tayloca99,1940,BBB,1,59,20,39,Y
snowfe01,1940,BEG,1,73,44,29,Y
cronijo01,1940,BOS,1,154,82,72,Y
durocle01,1940,BRO,1,156,88,65,Y
stengca01,1940,BSN,1,152,65,87,N
reduswi01,1940,CAG,1,60,25,33,Y
williji05,1940,CBR,1,18,11,6,Y
mitchal01,1940,CBR,2,26,11,15,Y
dykesji01,1940,CHA,1,155,82,72,N
hartnga01,1940,CHN,1,154,75,79,Y
mckecbi01,1940,CIN,1,155,100,53,N
vittos01,1940,CLE,1,155,89,65,N
bakerde01,1940,DET,1,155,90,64,N
harrivi02,1940,HG,1,78,53,23,Y
coopean99,1940,KCM,1,67,43,21,Y
jonesru02,1940,MRS,1,88,45,43,N
burnete01,1940,NBY,1,53,26,27,Y
lundydi01,1940,NE,1,46,24,21,N
mackebi99,1940,NE,2,10,6,3,Y
terrybi01,1940,NY1,1,152,72,80,N
mccarjo99,1940,NYA,1,155,88,66,N
fernajo05,1940,NYC,1,51,15,34,Y
mackco01,1940,PHA,1,154,54,100,N
prothdo01,1940,PHI,1,153,50,103,N
friscfr01,1940,PIT,1,156,78,76,N
parnero01,1940,PS,1,12,5,7,Y
dunnja02,1940,PS,2,59,26,33,Y
haneyfr01,1940,SLA,1,156,67,87,N
bladera01,1940,SLN,1,39,14,24,N
gonzami01,1940,SLN,2,6,1,5,N
southbi01,1940,SLN,3,111,69,40,N
mitchge01,1940,SNS,1,68,30,35,Y
charlos99,1940,TIC,1,38,12,25,Y
harribu01,1940,WS1,1,154,64,90,N
welchwi01,1941,BBB,1,63,36,26,N
snowfe01,1941,BEG,1,86,60,26,Y
cronijo01,1941,BOS,1,155,84,70,Y
durocle01,1941,BRO,1,157,100,54,Y
stengca01,1941,BSN,1,156,62,92,N
tayloca99,1941,CAG,1,60,20,38,N
dykesji01,1941,CHA,1,156,77,77,N
wilsoji01,1941,CHN,1,155,70,84,N
mckecbi01,1941,CIN,1,154,88,66,N
peckiro01,1941,CLE,1,155,75,79,N
bakerde01,1941,DET,1,155,75,79,N
harrivi02,1941,HG,1,92,58,31,Y
mitchal01,1941,JRC,1,46,15,29,Y
allenne02,1941,KCM,1,80,56,22,Y
radclte01,1941,MRS,1,80,41,36,Y
burnete01,1941,NBY,1,58,21,37,Y
mackebi99,1941,NE,1,69,35,33,Y
terrybi01,1941,NY1,1,156,74,79,N
mccarjo99,1941,NYA,1,156,101,53,N
fernajo05,1941,NYC,1,66,23,40,Y
mackco01,1941,PHA,1,154,64,90,N
prothdo01,1941,PHI,1,155,43,111,N
friscfr01,1941,PIT,1,156,81,73,N
parnero01,1941,PS,1,17,3,14,Y
charlos99,1941,PS,2,54,14,40,Y
haneyfr01,1941,SLA,1,44,15,29,N
sewellu01,1941,SLA,2,113,55,55,N
southbi01,1941,SLN,1,155,97,56,N
mitchge01,1941,SNS,1,57,22,32,Y
harribu01,1941,WS1,1,156,70,84,N
welchwi01,1942,BBB,1,94,48,45,N
snowfe01,1942,BEG,1,82,45,36,Y
cronijo01,1942,BOS,1,152,93,59,Y
durocle01,1942,BRO,1,155,104,50,N
stengca01,1942,BSN,1,150,59,89,N
tayloca99,1942,CAG,1,74,19,55,Y
burchwa01,1942,CCB,1,33,19,12,Y
woodspa01,1942,CCB,2,81,38,43,Y
dykesji01,1942,CHA,1,148,66,82,N
wilsoji01,1942,CHN,1,155,68,86,N
mckecbi01,1942,CIN,1,154,76,76,N
boudrlo01,1942,CLE,1,156,75,79,Y
bakerde01,1942,DET,1,156,73,81,N
harrivi02,1942,HG,1,118,86,29,Y
mitchal01,1942,JRC,1,49,8,40,N
dismudi01,1942,KCM,1,24,17,7,N
duncafr02,1942,KCM,2,62,42,20,Y
brownla02,1942,MRS,1,86,47,37,Y
burnete01,1942,NBY,1,52,19,31,N
wellswi99,1942,NE,1,84,40,40,Y
ottme01,1942,NY1,1,154,85,67,Y
mccarjo99,1942,NYA,1,154,103,51,N
fernajo05,1942,NYC,1,69,21,47,Y
mackco01,1942,PHA,1,154,55,99,N
loberha01,1942,PHI,1,151,42,109,N
friscfr01,1942,PIT,1,151,66,81,N
currygo01,1942,PS,1,78,38,38,Y
sewellu01,1942,SLA,1,151,82,69,Y
southbi01,1942,SLN,1,156,106,48,N
harribu01,1942,WS1,1,151,62,89,N
welchwi01,1943,BBB,1,113,62,48,N
brownla02,1943,BBB,2,1,0,1,Y
scalege01,1943,BEG,1,75,26,46,Y
cronijo01,1943,BOS,1,155,68,84,Y
durocle01,1943,BRO,1,153,81,72,Y
colembo01,1943,BSN,1,46,21,25,N
stengca01,1943,BSN,2,107,47,60,N
radclte01,1943,CAG,1,84,45,38,Y
woodspa01,1943,CBE,1,95,52,40,Y
downsbu01,1943,CC,1,56,24,30,N
wilsofr02,1943,CC,2,57,17,37,Y
dykesji01,1943,CHA,1,155,82,72,N
wilsoji01,1943,CHN,1,154,74,79,N
mckecbi01,1943,CIN,1,155,87,67,N
boudrlo01,1943,CLE,1,153,82,71,Y
oneilst01,1943,DET,1,155,78,76,N
tayloca99,1943,HG,1,102,78,23,N
williha03,1943,HSS,1,16,8,7,Y
mitchge01,1943,HSS,2,3,2,1,N
parketo01,1943,HSS,3,8,2,6,Y
duncafr02,1943,KCM,1,92,52,39,Y
brownla02,1943,MRS,1,112,49,59,Y
burnete01,1943,NBY,1,43,8,33,Y
suttlmu99,1943,NE,1,62,29,33,Y
ottme01,1943,NY1,1,156,55,98,Y
mccarjo99,1943,NYA,1,155,98,56,N
fernajo05,1943,NYC,1,68,38,28,N
mackco01,1943,PHA,1,155,49,105,N
harribu01,1943,PHI,1,94,39,53,N
fitzsfr01,1943,PHI,2,63,25,37,N
friscfr01,1943,PIT,1,157,80,74,N
currygo01,1943,PS,1,58,24,33,Y
sewellu01,1943,SLA,1,153,72,80,N
southbi01,1943,SLN,1,157,105,49,N
bluegos01,1943,WS1,1,153,84,69,N
welchwi01,1944,BBB,1,113,71,42,N
snowfe01,1944,BEG,1,91,47,43,Y
cronijo01,1944,BOS,1,156,77,77,Y
durocle01,1944,BRO,1,155,63,91,N
colembo01,1944,BSN,1,155,65,89,N
demosbi01,1944,CAG,1,34,10,24,N
davenll01,1944,CAG,2,52,24,28,Y
bissajo01,1944,CAG,3,30,9,20,Y
woodspa01,1944,CBE,1,116,59,56,Y
dykesji01,1944,CHA,1,154,71,83,N
wilsoji01,1944,CHN,1,10,1,9,N
johnsro01,1944,CHN,2,1,0,1,N
grimmch01,1944,CHN,3,146,74,69,N
walkeho01,1944,CIC,1,114,59,54,Y
mckecbi01,1944,CIN,1,155,89,65,N
boudrlo01,1944,CLE,1,155,72,82,Y
oneilst01,1944,DET,1,156,88,66,N
tayloca99,1944,HG,1,102,66,32,N
duncafr02,1944,KCM,1,123,49,74,Y
jonesru02,1944,MRS,1,143,65,78,N
williha03,1944,NBY,1,51,11,39,Y
suttlmu99,1944,NE,1,71,34,37,Y
ottme01,1944,NY1,1,155,67,87,Y
mccarjo99,1944,NYA,1,154,83,71,N
fernajo05,1944,NYC,1,84,53,29,Y
mackco01,1944,PHA,1,155,72,82,N
fitzsfr01,1944,PHI,1,154,61,92,N
friscfr01,1944,PIT,1,158,90,63,N
currygo01,1944,PS,1,67,37,29,Y
sewellu01,1944,SLA,1,154,89,65,N
southbi01,1944,SLN,1,157,105,49,N
bluegos01,1944,WS1,1,154,64,90,N
welchwi01,1945,BBB,1,113,62,48,N
snowfe01,1945,BEG,1,82,43,36,Y
cronijo01,1945,BOS,1,157,71,83,Y
durocle01,1945,BRO,1,155,87,67,Y
colembo01,1945,BSN,1,94,42,51,N
bissode01,1945,BSN,2,60,25,34,N
tayloca99,1945,CAG,1,109,49,59,N
troupqu01,1945,CBE,1,106,72,31,Y
dykesji01,1945,CHA,1,150,71,78,N
grimmch01,1945,CHN,1,155,98,56,N
walkeho01,1945,CIC,1,109,41,67,Y
mckecbi01,1945,CIN,1,154,61,93,N
boudrlo01,1945,CLE,1,147,73,72,Y
oneilst01,1945,DET,1,155,88,65,N
harrivi02,1945,HG,1,85,53,29,Y
duncafr02,1945,KCM,1,114,62,48,Y
brownla02,1945,MRS,1,106,31,73,Y
scalege01,1945,NBY,1,25,5,20,Y
wellswi99,1945,NBY,2,13,4,9,Y
barkema01,1945,NBY,3,23,7,16,Y
wellswi99,1945,NE,1,21,11,10,Y
mackebi99,1945,NE,2,38,21,17,Y
ottme01,1945,NY1,1,154,78,74,Y
mccarjo99,1945,NYA,1,152,81,71,N
fernajo05,1945,NYC,1,76,37,38,N
mackco01,1945,PHA,1,153,52,98,N
fitzsfr01,1945,PHI,1,69,18,51,N
chapmbe01,1945,PHI,2,85,28,57,Y
friscfr01,1945,PIT,1,155,82,72,N
currygo01,1945,PS,1,68,35,32,Y
sewellu01,1945,SLA,1,154,81,70,N
southbi01,1945,SLN,1,155,95,59,N
bluegos01,1945,WS1,1,156,87,67,N
sampsto01,1946,BBB,1,93,51,39,Y
snowfe01,1946,BEG,1,81,43,35,Y
cronijo01,1946,BOS,1,156,104,50,N
durocle01,1946,BRO,1,157,96,60,N
southbi01,1946,BSN,1,154,81,72,N
tayloca99,1946,CAG,1,111,40,68,N
troupqu01,1946,CBE,1,94,45,44,Y
dykesji01,1946,CHA,1,30,10,20,N
lyonste01,1946,CHA,2,125,64,60,Y
grimmch01,1946,CHN,1,155,82,71,N
walkeho01,1946,CIC,1,96,38,56,Y
mckecbi01,1946,CIN,1,152,64,86,N
gowdyha01,1946,CIN,2,4,3,1,N
boudrlo01,1946,CLE,1,156,68,86,Y
oneilst01,1946,DET,1,155,92,62,N
harrivi02,1946,HG,1,96,52,40,N
duncafr02,1946,KCM,1,97,66,29,N
tayloje01,1946,MRS,1,68,34,33,Y
jonesru02,1946,MRS,2,45,12,29,N
barkema01,1946,NBY,1,69,16,53,Y
mackebi99,1946,NE,1,87,60,24,Y
ottme01,1946,NY1,1,154,61,93,Y
mccarjo99,1946,NYA,1,35,22,13,N
dickebi01,1946,NYA,2,105,57,48,Y
neunjo01,1946,NYA,3,14,8,6,N
fernajo05,1946,NYC,1,76,37,37,N
mackco01,1946,PHA,1,155,49,105,N
chapmbe01,1946,PHI,1,155,69,85,Y
friscfr01,1946,PIT,1,152,62,89,N
davissp01,1946,PIT,2,3,1,2,N
currygo01,1946,PS,1,77,33,40,Y
sewellu01,1946,SLA,1,125,53,71,N
tayloza02,1946,SLA,2,31,13,17,N
dyered01,1946,SLN,1,156,98,58,N
bluegos01,1946,WS1,1,155,76,78,N
sampsto01,1947,BBB,1,110,58,52,Y
barrowe99,1947,BEG,1,57,31,24,N
scalege01,1947,BEG,2,6,3,3,N
snowfe01,1947,BEG,3,36,18,17,Y
cronijo01,1947,BOS,1,157,83,71,N
sukefcl01,1947,BRO,1,2,2,0,N
shottbu01,1947,BRO,2,153,92,60,N
southbi01,1947,BSN,1,154,86,68,N
tayloca99,1947,CAG,1,103,36,67,N
troupqu01,1947,CBE,1,98,62,35,Y
lyonste01,1947,CHA,1,155,70,84,N
grimmch01,1947,CHN,1,155,69,85,N
wellswi99,1947,CIC,1,51,14,36,Y
walkeho01,1947,CIC,2,40,17,23,Y
drakere01,1947,CIC,3,24,9,14,Y
neunjo01,1947,CIN,1,154,73,81,N
boudrlo01,1947,CLE,1,157,80,74,Y
oneilst01,1947,DET,1,158,85,69,N
harrivi02,1947,HG,1,109,61,44,N
duncafr02,1947,KCM,1,114,66,47,N
brownla02,1947,MRS,1,117,49,65,N
barkema01,1947,NBY,1,76,21,49,Y
mackebi99,1947,NE,1,97,51,45,Y
ottme01,1947,NY1,1,155,81,73,Y
harribu01,1947,NYA,1,155,97,57,N
fernajo05,1947,NYC,1,79,52,26,N
mackco01,1947,PHA,1,156,78,76,N
chapmbe01,1947,PHI,1,155,62,92,N
hermabi01,1947,PIT,1,155,61,92,Y
burwebi01,1947,PIT,2,1,1,0,N
currygo01,1947,PS,1,75,36,37,Y
ruelmu01,1947,SLA,1,154,59,95,N
dyered01,1947,SLN,1,156,89,65,N
bluegos01,1947,WS1,1,154,64,90,N
davispi01,1948,BBB,1,110,67,40,Y
walkeho01,1948,BEG,1,85,53,30,Y
mccarjo99,1948,BOS,1,155,96,59,N
durocle01,1948,BRO,1,73,35,37,N
bladera01,1948,BRO,2,1,1,0,N
shottbu01,1948,BRO,3,81,48,33,N
southbi01,1948,BSN,1,154,91,62,N
troupqu01,1948,CAG,1,100,38,60,Y
booneal01,1948,CBE,1,112,50,58,Y
lyonste01,1948,CHA,1,154,51,101,N
grimmch01,1948,CHN,1,155,64,90,N
neunjo01,1948,CIN,1,100,44,56,N
waltebu01,1948,CIN,2,53,20,33,Y
boudrlo01,1948,CLE,1,156,97,58,Y
oneilst01,1948,DET,1,154,78,76,N
harrivi02,1948,HG,1,87,58,25,N
ramirra04,1948,IC,1,105,35,64,N
haywobu01,1948,IC,2,25,10,14,Y
oneilbu01,1948,KCM,1,109,69,37,Y
brownla02,1948,MRS,1,122,49,69,Y
barkema01,1948,NBY,1,61,13,48,Y
bellwi01,1948,NE,1,76,39,34,N
ottme01,1948,NY1,1,76,37,38,N
durocle01,1948,NY1,2,79,41,38,N
harribu01,1948,NYA,1,154,94,60,N
fernajo05,1948,NYC,1,21,9,11,N
welchwi01,1948,NYC,2,41,21,20,N
mackco01,1948,PHA,1,154,84,70,N
chapmbe01,1948,PHI,1,79,37,42,N
cookedu01,1948,PHI,2,13,6,6,N
sawyeed99,1948,PHI,3,63,23,40,N
meyerbi01,1948,PIT,1,156,83,71,N
charlos99,1948,PS,1,72,34,35,N
tayloza02,1948,SLA,1,155,59,94,N
dyered01,1948,SLN,1,155,85,69,N
kuheljo01,1948,WS1,1,154,56,97,N
mccarjo99,1949,BOS,1,155,96,58,N
shottbu01,1949,BRO,1,156,97,57,N
southbi01,1949,BSN,1,111,55,54,N
coonejo01,1949,BSN,2,46,20,25,N
onsloja01,1949,CHA,1,154,63,91,N
grimmch01,1949,CHN,1,50,19,31,N
friscfr01,1949,CHN,2,104,42,62,N
waltebu01,1949,CIN,1,153,61,90,N
sewellu01,1949,CIN,2,3,1,2,N
boudrlo01,1949,CLE,1,154,89,65,Y
rolfere01,1949,DET,1,155,87,67,N
durocle01,1949,NY1,1,156,73,81,N
stengca01,1949,NYA,1,155,97,57,N
mackco01,1949,PHA,1,154,81,73,N
sawyeed99,1949,PHI,1,154,81,73,N
meyerbi01,1949,PIT,1,154,71,83,N
tayloza02,1949,SLA,1,155,53,101,N
dyered01,1949,SLN,1,157,96,58,N
kuheljo01,1949,WS1,1,154,50,104,N
mccarjo99,1950,BOS,1,59,31,28,N
oneilst01,1950,BOS,2,95,63,32,N
shottbu01,1950,BRO,1,155,89,65,N
southbi01,1950,BSN,1,156,83,71,N
onsloja01,1950,CHA,1,31,8,22,N
corrire01,1950,CHA,2,125,52,72,N
friscfr01,1950,CHN,1,154,64,89,N
sewellu01,1950,CIN,1,153,66,87,N
boudrlo01,1950,CLE,1,155,92,62,Y
rolfere01,1950,DET,1,157,95,59,N
durocle01,1950,NY1,1,154,86,68,N
stengca01,1950,NYA,1,155,98,56,N
mackco01,1950,PHA,1,154,52,102,N
sawyeed99,1950,PHI,1,157,91,63,N
meyerbi01,1950,PIT,1,154,57,96,N
tayloza02,1950,SLA,1,154,58,96,N
dyered01,1950,SLN,1,153,78,75,N
harribu01,1950,WS1,1,155,67,87,N
oneilst01,1951,BOS,1,154,87,67,N
dressch01,1951,BRO,1,158,97,60,N
southbi01,1951,BSN,1,60,28,31,N
holmeto01,1951,BSN,2,95,48,47,Y
richapa01,1951,CHA,1,155,81,73,N
friscfr01,1951,CHN,1,81,35,45,N
cavarph01,1951,CHN,2,74,27,47,Y
sewellu01,1951,CIN,1,155,68,86,N
lopezal01,1951,CLE,1,155,93,61,N
rolfere01,1951,DET,1,154,73,81,N
durocle01,1951,NY1,1,157,98,59,N
stengca01,1951,NYA,1,154,98,56,N
dykesji01,1951,PHA,1,154,70,84,N
sawyeed99,1951,PHI,1,154,73,81,N
meyerbi01,1951,PIT,1,155,64,90,N
tayloza02,1951,SLA,1,154,52,102,N
marioma01,1951,SLN,1,155,81,73,N
harribu01,1951,WS1,1,154,62,92,N
boudrlo01,1952,BOS,1,154,76,78,Y
dressch01,1952,BRO,1,155,96,57,N
holmeto01,1952,BSN,1,35,13,22,N
grimmch01,1952,BSN,2,120,51,67,N
richapa01,1952,CHA,1,156,81,73,N
cavarph01,1952,CHN,1,155,77,77,Y
sewellu01,1952,CIN,1,98,39,59,N
bruckea01,1952,CIN,2,5,3,2,N
hornsro01,1952,CIN,3,51,27,24,N
lopezal01,1952,CLE,1,155,93,61,N
rolfere01,1952,DET,1,73,23,49,N
hutchfr01,1952,DET,2,83,27,55,Y
durocle01,1952,NY1,1,154,92,62,N
stengca01,1952,NYA,1,154,95,59,N
dykesji01,1952,PHA,1,155,79,75,N
sawyeed99,1952,PHI,1,63,28,35,N
oneilst01,1952,PHI,2,91,59,32,N
meyerbi01,1952,PIT,1,155,42,112,N
hornsro01,1952,SLA,1,51,22,29,N
marioma01,1952,SLA,2,104,42,61,Y
stanked01,1952,SLN,1,154,88,66,Y
harribu01,1952,WS1,1,157,78,76,N
boudrlo01,1953,BOS,1,153,84,69,N
dressch01,1953,BRO,1,155,105,49,N
richapa01,1953,CHA,1,156,89,65,N
cavarph01,1953,CHN,1,155,65,89,Y
hornsro01,1953,CIN,1,147,64,82,N
millsbu01,1953,CIN,2,8,4,4,N
lopezal01,1953,CLE,1,155,92,62,N
hutchfr01,1953,DET,1,158,60,94,Y
grimmch01,1953,ML1,1,157,92,62,N
durocle01,1953,NY1,1,155,70,84,N
stengca01,1953,NYA,1,151,99,52,N
dykesji01,1953,PHA,1,157,59,95,N
oneilst01,1953,PHI,1,156,83,71,N
haneyfr01,1953,PIT,1,154,50,104,N
marioma01,1953,SLA,1,154,54,100,Y
stanked01,1953,SLN,1,157,83,71,Y
harribu01,1953,WS1,1,152,76,76,N
dykesji01,1954,BAL,1,154,54,100,N
boudrlo01,1954,BOS,1,156,69,85,N
alstowa01,1954,BRO,1,154,92,62,N
richapa01,1954,CHA,1,146,91,54,N
marioma01,1954,CHA,2,9,3,6,N
hackst01,1954,CHN,1,154,64,90,N
tebbebi01,1954,CIN,1,154,74,80,N
lopezal01,1954,CLE,1,156,111,43,N
hutchfr01,1954,DET,1,155,68,86,N
grimmch01,1954,ML1,1,154,89,65,N
durocle01,1954,NY1,1,154,97,57,N
stengca01,1954,NYA,1,155,103,51,N
joosted01,1954,PHA,1,156,51,103,Y
oneilst01,1954,PHI,1,77,40,37,N
moorete01,1954,PHI,2,77,35,42,N
haneyfr01,1954,PIT,1,154,53,101,N
stanked01,1954,SLN,1,154,72,82,N
harribu01,1954,WS1,1,155,66,88,N
richapa01,1955,BAL,1,156,57,97,N
higgipi01,1955,BOS,1,154,84,70,N
